season,week,game_id,posteam,defteam,player_id,pass_attempt,complete_pass,passing_yards,pass_touchdown,interception,rush_plays,rushing_yards,rush_touchdown,reception,receiving_yards,receiving_touchdown,fumble_lost,rush_inside_10,rush_inside_20,target_inside_10,target_inside_20,total_touches,fantasy_points
2025,3,2025_03_PIT_NE,NE,PIT,00-0038621,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,7.0,0.0,0.0,0,0,0,0,2.0,2.7
2025,3,2025_03_PIT_NE,NE,PIT,00-0039851,42.0,28.0,268.0,2.0,1.0,7,45.0,0.0,0.0,0.0,0.0,1.0,0,0,4,6,49.0,19.22
2025,3,2025_03_PIT_NE,NE,PIT,00-0040131,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,0.0,0.0,0,0,0,0,1.0,1.8
2025,3,2025_03_PIT_NE,NE,PIT,00-0040734,0.0,0.0,0.0,0.0,0.0,11,28.0,0.0,3.0,19.0,0.0,0.0,0,0,0,0,14.0,7.7
2025,3,2025_03_PIT_NE,PIT,NE,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,3,2025_03_PIT_NE,PIT,NE,00-0023459,23.0,16.0,139.0,2.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,24.0,11.860000000000001
2025,3,2025_03_PIT_NE,PIT,NE,00-0033858,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,23.0,0.0,0.0,0,0,0,0,3.0,5.300000000000001
2025,3,2025_03_PIT_NE,PIT,NE,00-0035640,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,32.0,1.0,0.0,0,0,0,1,3.0,12.2
2025,3,2025_03_PIT_NE,PIT,NE,00-0036894,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0.0,0,0,0,0,1.0,1.6
2025,3,2025_03_PIT_NE,PIT,NE,00-0036919,0.0,0.0,0.0,0.0,0.0,4,16.0,1.0,1.0,10.0,0.0,0.0,1,1,0,0,5.0,9.6
2025,3,2025_03_PIT_NE,PIT,NE,00-0037228,0.0,0.0,0.0,0.0,0.0,18,47.0,0.0,5.0,34.0,0.0,0.0,3,5,0,0,23.0,13.100000000000001
2025,3,2025_03_PIT_NE,PIT,NE,00-0037837,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,34.0,1.0,0.0,0,0,0,1,3.0,12.4
2025,4,2025_04_BAL_KC,BAL,KC,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0.0,-2.0
2025,4,2025_04_BAL_KC,BAL,KC,00-0030564,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,4,2025_04_BAL_KC,BAL,KC,00-0032764,0.0,0.0,0.0,0.0,0.0,8,42.0,0.0,2.0,16.0,0.0,0.0,0,2,0,0,10.0,7.800000000000001
2025,4,2025_04_BAL_KC,BAL,KC,00-0033662,13.0,9.0,52.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13.0,2.08
2025,4,2025_04_BAL_KC,BAL,KC,00-0034753,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,30.0,0.0,0.0,0,0,0,0,7.0,10.0
2025,4,2025_04_BAL_KC,BAL,KC,00-0034796,23.0,14.0,147.0,1.0,1.0,6,48.0,0.0,0.0,0.0,0.0,1.0,0,1,0,2,29.0,10.68
2025,4,2025_04_BAL_KC,BAL,KC,00-0034975,0.0,0.0,0.0,0.0,0.0,3,76.0,1.0,5.0,41.0,1.0,0.0,0,1,0,1,8.0,28.700000000000003
2025,4,2025_04_BAL_KC,BAL,KC,00-0036550,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,24.0,0.0,0.0,0,0,0,0,1.0,3.4000000000000004
2025,4,2025_04_BAL_KC,BAL,KC,00-0036630,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,14.0,0.0,0.0,0,0,0,0,1.0,2.4000000000000004
2025,4,2025_04_BAL_KC,BAL,KC,00-0039064,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,74.0,0.0,0.0,0,0,0,0,7.0,14.4
2025,4,2025_04_BAL_KC,KC,BAL,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2025,4,2025_04_BAL_KC,KC,BAL,00-0030506,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,48.0,0.0,0.0,0,0,0,1,5.0,9.8
2025,4,2025_04_BAL_KC,KC,BAL,00-0033857,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,36.0,1.0,0.0,0,0,1,4,4.0,13.6
2025,4,2025_04_BAL_KC,KC,BAL,00-0033873,38.0,25.0,270.0,4.0,0.0,4,5.0,0.0,0.0,0.0,0.0,0.0,1,3,5,13,42.0,27.3
2025,4,2025_04_BAL_KC,KC,BAL,00-0033923,0.0,0.0,0.0,0.0,0.0,13,34.0,0.0,1.0,13.0,0.0,0.0,1,3,0,0,14.0,5.7
2025,4,2025_04_BAL_KC,KC,BAL,00-0035662,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,38.0,1.0,0.0,0,0,0,1,3.0,12.8
2025,4,2025_04_BAL_KC,KC,BAL,00-0036637,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.1
2025,4,2025_04_BAL_KC,KC,BAL,00-0037197,0.0,0.0,0.0,0.0,0.0,7,35.0,0.0,2.0,13.0,1.0,0.0,0,1,1,3,9.0,12.8
2025,4,2025_04_BAL_KC,KC,BAL,00-0038104,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,11.0,1.0,0.0,0,0,1,2,1.0,8.1
2025,4,2025_04_BAL_KC,KC,BAL,00-0039894,0.0,0.0,0.0,0.0,0.0,2,38.0,0.0,5.0,83.0,0.0,0.0,0,0,0,0,7.0,17.1
2025,4,2025_04_BAL_KC,KC,BAL,00-0040078,0.0,0.0,0.0,0.0,0.0,4,9.0,0.0,3.0,27.0,0.0,0.0,0,0,1,1,7.0,6.6
2025,4,2025_04_CAR_NE,CAR,NE,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,4,2025_04_CAR_NE,CAR,NE,00-0027973,6.0,5.0,58.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,6.0,6.32
2025,4,2025_04_CAR_NE,CAR,NE,00-0033589,0.0,0.0,0.0,0.0,0.0,1,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.2000000000000002
2025,4,2025_04_CAR_NE,CAR,NE,00-0034983,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,10.0,0.0,0.0,0,0,0,0,2.0,3.0
2025,4,2025_04_CAR_NE,CAR,NE,00-0036139,0.0,0.0,0.0,0.0,0.0,9,32.0,0.0,1.0,-2.0,0.0,0.0,0,0,0,0,10.0,4.0
2025,4,2025_04_CAR_NE,CAR,NE,00-0036555,0.0,0.0,0.0,0.0,0.0,10,49.0,0.0,3.0,20.0,0.0,0.0,0,0,0,0,13.0,9.9
2025,4,2025_04_CAR_NE,CAR,NE,00-0037005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,42.0,1.0,0.0,0,0,2,2,5.0,15.2
2025,4,2025_04_CAR_NE,CAR,NE,00-0037282,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,17.0,0.0,0.0,0,0,0,0,2.0,3.7
2025,4,2025_04_CAR_NE,CAR,NE,00-0038840,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,36.0,0.0,0.0,0,0,0,0,3.0,6.6
2025,4,2025_04_CAR_NE,CAR,NE,00-0039150,31.0,18.0,150.0,1.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,32.0,10.3
2025,4,2025_04_CAR_NE,CAR,NE,00-0040124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,62.0,0.0,0.0,0,0,0,0,4.0,10.2
2025,4,2025_04_CAR_NE,CAR,NE,00-0040187,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,23.0,1.0,0.0,0,0,1,1,3.0,11.3
2025,4,2025_04_CAR_NE,CAR,NE,00-0040644,0.0,0.0,0.0,0.0,0.0,7,33.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,7.0,3.3000000000000003
2025,4,2025_04_CAR_NE,NE,CAR,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2025,4,2025_04_CAR_NE,NE,CAR,00-0031588,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,101.0,0.0,0.0,0,0,0,2,6.0,16.1
2025,4,2025_04_CAR_NE,NE,CAR,00-0032392,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,24.0,0.0,0.0,0,0,0,0,1.0,3.4000000000000004
2025,4,2025_04_CAR_NE,NE,CAR,00-0033090,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,39.0,1.0,0.0,0,0,1,1,2.0,11.9
2025,4,2025_04_CAR_NE,NE,CAR,00-0033555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,1.0,0.0,0,0,1,1,1.0,7.4
2025,4,2025_04_CAR_NE,NE,CAR,00-0033949,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
2025,4,2025_04_CAR_NE,NE,CAR,00-0036328,0.0,0.0,0.0,0.0,0.0,6,27.0,1.0,0.0,0.0,0.0,0.0,2,2,0,0,6.0,8.7
2025,4,2025_04_CAR_NE,NE,CAR,00-0036875,0.0,0.0,0.0,0.0,0.0,9,38.0,0.0,1.0,3.0,0.0,0.0,1,2,0,0,10.0,5.1000000000000005
2025,4,2025_04_CAR_NE,NE,CAR,00-0038608,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,18.0,0.0,0.0,0,0,0,0,1.0,2.8
2025,4,2025_04_CAR_NE,NE,CAR,00-0039851,18.0,14.0,203.0,2.0,0.0,3,11.0,1.0,0.0,0.0,0.0,0.0,1,1,3,5,21.0,23.220000000000002
2025,4,2025_04_CAR_NE,NE,CAR,00-0040131,0.0,0.0,0.0,0.0,0.0,1,-2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-0.2
2025,4,2025_04_CAR_NE,NE,CAR,00-0040734,0.0,0.0,0.0,0.0,0.0,7,32.0,1.0,2.0,14.0,0.0,0.0,2,2,0,0,9.0,12.6
2025,4,2025_04_CHI_LV,CHI,LV,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,4,2025_04_CHI_LV,CHI,LV,00-0034827,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,38.0,0.0,0.0,0,0,0,1,4.0,7.800000000000001
2025,4,2025_04_CHI_LV,CHI,LV,00-0035208,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,41.0,0.0,0.0,0,0,0,2,5.0,9.100000000000001
2025,4,2025_04_CHI_LV,CHI,LV,00-0036275,0.0,0.0,0.0,0.0,0.0,14,38.0,1.0,4.0,22.0,0.0,0.0,2,4,0,0,18.0,16.0
2025,4,2025_04_CHI_LV,CHI,LV,00-0036290,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,46.0,0.0,0.0,0,0,0,2,3.0,7.6000000000000005
2025,4,2025_04_CHI_LV,CHI,LV,00-0039918,39.0,22.0,212.0,1.0,1.0,7,14.0,0.0,0.0,0.0,0.0,0.0,1,4,1,9,46.0,11.88
2025,4,2025_04_CHI_LV,CHI,LV,00-0039919,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,69.0,1.0,0.0,0,0,1,3,4.0,16.9
2025,4,2025_04_CHI_LV,CHI,LV,00-0040236,0.0,0.0,0.0,0.0,0.0,4,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,4.0,1.8
2025,4,2025_04_CHI_LV,CHI,LV,00-0040735,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,-4.0,0.0,0.0,0,0,0,1,2.0,1.6
2025,4,2025_04_CHI_LV,LV,CHI,00-0030565,20.0,14.0,117.0,2.0,3.0,4,31.0,0.0,0.0,0.0,0.0,0.0,0,0,3,4,24.0,9.78
2025,4,2025_04_CHI_LV,LV,CHI,00-0031687,0.0,0.0,0.0,0.0,0.0,4,62.0,0.0,1.0,11.0,0.0,0.0,0,1,0,0,5.0,8.3
2025,4,2025_04_CHI_LV,LV,CHI,00-0034960,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,30.0,0.0,0.0,0,0,0,0,4.0,7.0
2025,4,2025_04_CHI_LV,LV,CHI,00-0038563,0.0,0.0,0.0,0.0,0.0,2,9.0,0.0,2.0,13.0,0.0,0.0,0,0,0,0,4.0,4.2
2025,4,2025_04_CHI_LV,LV,CHI,00-0039338,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,46.0,0.0,0.0,0,0,1,1,5.0,9.600000000000001
2025,4,2025_04_CHI_LV,LV,CHI,00-0040122,0.0,0.0,0.0,0.0,0.0,21,138.0,1.0,2.0,17.0,2.0,1.0,3,4,2,2,23.0,33.5
2025,4,2025_04_CHI_LV,LV,CHI,00-0040581,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0
2025,4,2025_04_CIN_DEN,CIN,DEN,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,4,2025_04_CIN_DEN,CIN,DEN,00-0033526,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.4
2025,4,2025_04_CIN_DEN,CIN,DEN,00-0034829,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,0.0,0.0,0,0,0,0,1.0,1.8
2025,4,2025_04_CIN_DEN,CIN,DEN,00-0035100,28.0,14.0,125.0,0.0,0.0,2,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,30.0,5.5
2025,4,2025_04_CIN_DEN,CIN,DEN,00-0036410,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,32.0,0.0,0.0,0,0,1,2,3.0,6.2
2025,4,2025_04_CIN_DEN,CIN,DEN,00-0036900,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,23.0,0.0,0.0,0,0,0,0,5.0,7.300000000000001
2025,4,2025_04_CIN_DEN,CIN,DEN,00-0038597,0.0,0.0,0.0,0.0,0.0,10,40.0,0.0,3.0,31.0,0.0,0.0,0,1,0,0,13.0,10.1
2025,4,2025_04_CIN_DEN,CIN,DEN,00-0038619,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,1.0,22.0,0.0,0.0,0,0,0,0,2.0,3.7
2025,4,2025_04_CIN_DEN,CIN,DEN,00-0038839,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,9.0,0.0,0.0,0,0,0,0,1.0,1.9
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0033881,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,29.0,0.0,0.0,0,0,0,2,4.0,6.9
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0034348,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,81.0,1.0,0.0,0,0,0,1,5.0,19.1
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0036158,0.0,0.0,0.0,0.0,0.0,16,101.0,0.0,1.0,4.0,0.0,0.0,0,1,0,0,17.0,11.500000000000002
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0036422,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,32.0,0.0,0.0,0,0,0,0,2.0,5.2
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0036727,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1.0,0.4
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0037085,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,11.0,0.0,0.0,0,0,0,0,1.0,2.1
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0038783,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,5.0,0.0,0.0,0,0,0,0,2.0,2.5
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0038976,0.0,0.0,0.0,0.0,0.0,1,16.0,1.0,6.0,69.0,0.0,0.0,0,1,0,0,7.0,20.5
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0039732,42.0,29.0,326.0,2.0,1.0,3,10.0,1.0,0.0,0.0,0.0,0.0,1,1,2,7,45.0,26.04
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0039868,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,55.0,0.0,0.0,0,0,1,2,4.0,9.5
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0040134,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0
2025,4,2025_04_CIN_DEN,DEN,CIN,00-0040730,0.0,0.0,0.0,0.0,0.0,14,58.0,0.0,4.0,40.0,1.0,0.0,1,3,0,1,18.0,19.8
2025,4,2025_04_CLE_DET,CLE,DET,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,-2.0
2025,4,2025_04_CLE_DET,CLE,DET,00-0026158,37.0,16.0,184.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,1.0,2,2,1,4,39.0,1.3600000000000003
2025,4,2025_04_CLE_DET,CLE,DET,00-0033885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,11.0,0.0,0.0,0,0,0,1,2.0,3.1
2025,4,2025_04_CLE_DET,CLE,DET,00-0036407,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,48.0,0.0,0.0,0,0,0,1,3.0,7.800000000000001
2025,4,2025_04_CLE_DET,CLE,DET,00-0037267,0.0,0.0,0.0,0.0,0.0,1,-1.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,2.0,1.3
2025,4,2025_04_CLE_DET,CLE,DET,00-0038710,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,4,2025_04_CLE_DET,CLE,DET,00-0038979,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0.0,0,0,1,1,1.0,1.6
2025,4,2025_04_CLE_DET,CLE,DET,00-0040162,0.0,0.0,0.0,0.0,0.0,1,-2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-0.2
2025,4,2025_04_CLE_DET,CLE,DET,00-0040663,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,2.0,24.0,0.0,0.0,0,1,0,1,3.0,4.5
2025,4,2025_04_CLE_DET,CLE,DET,00-0040704,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
2025,4,2025_04_CLE_DET,CLE,DET,00-0040782,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,58.0,0.0,0.0,0,0,0,0,3.0,8.8
2025,4,2025_04_CLE_DET,CLE,DET,00-0040784,0.0,0.0,0.0,0.0,0.0,21,82.0,1.0,4.0,33.0,0.0,0.0,2,3,0,0,25.0,21.5
2025,4,2025_04_CLE_DET,DET,CLE,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,4,2025_04_CLE_DET,DET,CLE,00-0032464,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,13.0,0.0,0.0,0,0,1,1,2.0,3.3
2025,4,2025_04_CLE_DET,DET,CLE,00-0033106,27.0,16.0,168.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,3,27.0,12.719999999999999
2025,4,2025_04_CLE_DET,DET,CLE,00-0035685,0.0,0.0,0.0,0.0,0.0,9,12.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,9.0,1.2000000000000002
2025,4,2025_04_CLE_DET,DET,CLE,00-0036963,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,70.0,2.0,0.0,0,0,2,2,7.0,26.0
2025,4,2025_04_CLE_DET,DET,CLE,00-0037240,0.0,0.0,0.0,0.0,0.0,1,-3.0,0.0,2.0,40.0,0.0,0.0,0,0,0,0,3.0,5.7
2025,4,2025_04_CLE_DET,DET,CLE,00-0038896,0.0,0.0,0.0,0.0,0.0,2,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.0,1.1
2025,4,2025_04_CLE_DET,DET,CLE,00-0039065,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,39.0,0.0,0.0,0,0,0,0,3.0,6.9
2025,4,2025_04_CLE_DET,DET,CLE,00-0039139,0.0,0.0,0.0,0.0,0.0,15,91.0,1.0,2.0,6.0,0.0,0.0,2,4,0,0,17.0,17.7
2025,4,2025_04_GB_DAL,DAL,GB,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,0.0,0.0
2025,4,2025_04_GB_DAL,DAL,GB,00-0033077,41.0,31.0,319.0,3.0,0.0,1,2.0,1.0,0.0,0.0,0.0,0.0,1,1,3,5,42.0,30.959999999999997
2025,4,2025_04_GB_DAL,DAL,GB,00-0035243,0.0,0.0,0.0,0.0,0.0,2,8.0,0.0,2.0,17.0,0.0,0.0,0,0,0,0,4.0,4.5
2025,4,2025_04_GB_DAL,DAL,GB,00-0036997,0.0,0.0,0.0,0.0,0.0,20,85.0,1.0,3.0,15.0,0.0,0.0,4,5,0,1,23.0,19.0
2025,4,2025_04_GB_DAL,DAL,GB,00-0037247,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,134.0,2.0,0.0,0,0,0,1,8.0,33.4
2025,4,2025_04_GB_DAL,DAL,GB,00-0037666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,61.0,0.0,0.0,0,0,0,0,4.0,10.100000000000001
2025,4,2025_04_GB_DAL,DAL,GB,00-0037801,0.0,0.0,0.0,0.0,0.0,1,4.0,0.0,3.0,30.0,0.0,0.0,0,0,0,0,4.0,6.4
2025,4,2025_04_GB_DAL,DAL,GB,00-0038041,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,40.0,1.0,0.0,0,0,1,1,7.0,17.0
2025,4,2025_04_GB_DAL,DAL,GB,00-0038547,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,8.0,0.0,0.0,0,0,0,0,2.0,2.8
2025,4,2025_04_GB_DAL,DAL,GB,00-0038738,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.6000000000000001
2025,4,2025_04_GB_DAL,DAL,GB,00-0039410,0.0,0.0,0.0,0.0,0.0,1,12.0,0.0,2.0,14.0,0.0,0.0,0,0,0,0,3.0,4.6000000000000005
2025,4,2025_04_GB_DAL,GB,DAL,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0.0,-2.0
2025,4,2025_04_GB_DAL,GB,DAL,00-0035700,0.0,0.0,0.0,0.0,0.0,22,86.0,2.0,4.0,71.0,0.0,0.0,4,7,0,0,26.0,31.700000000000003
2025,4,2025_04_GB_DAL,GB,DAL,00-0036264,44.0,31.0,337.0,3.0,0.0,2,29.0,0.0,0.0,0.0,0.0,1.0,0,0,2,9,46.0,26.380000000000003
2025,4,2025_04_GB_DAL,GB,DAL,00-0037816,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,58.0,3.0,0.0,0,0,2,3,6.0,29.8
2025,4,2025_04_GB_DAL,GB,DAL,00-0038393,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,19.0,0.0,0.0,0,0,0,0,2.0,3.9000000000000004
2025,4,2025_04_GB_DAL,GB,DAL,00-0038465,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,9.0,0.0,0.0,0,0,0,0,1.0,1.9
2025,4,2025_04_GB_DAL,GB,DAL,00-0038685,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.1
2025,4,2025_04_GB_DAL,GB,DAL,00-0038797,0.0,0.0,0.0,0.0,0.0,8,44.0,0.0,3.0,37.0,0.0,0.0,0,2,0,1,11.0,11.100000000000001
2025,4,2025_04_GB_DAL,GB,DAL,00-0038996,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,56.0,0.0,0.0,0,0,0,2,5.0,10.600000000000001
2025,4,2025_04_GB_DAL,GB,DAL,00-0039144,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0.0,0,0,0,0,1.0,1.6
2025,4,2025_04_GB_DAL,GB,DAL,00-0040009,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,3.0,22.0,0.0,0.0,0,0,0,1,4.0,5.300000000000001
2025,4,2025_04_GB_DAL,GB,DAL,00-0040667,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,5.0,58.0,0.0,0.0,0,0,0,2,6.0,11.3
2025,4,2025_04_IND_LA,IND,LA,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2025,4,2025_04_IND_LA,IND,LA,00-0035021,0.0,0.0,0.0,0.0,0.0,1,7.0,0.0,1.0,11.0,0.0,0.0,0,1,0,0,2.0,2.8000000000000003
2025,4,2025_04_IND_LA,IND,LA,00-0035710,35.0,24.0,262.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,35.0,8.48
2025,4,2025_04_IND_LA,IND,LA,00-0036223,0.0,0.0,0.0,0.0,0.0,17,76.0,0.0,5.0,20.0,0.0,0.0,1,1,0,0,22.0,14.600000000000001
2025,4,2025_04_IND_LA,IND,LA,00-0036252,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,41.0,1.0,0.0,0,0,1,1,5.0,15.100000000000001
2025,4,2025_04_IND_LA,IND,LA,00-0037120,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
2025,4,2025_04_IND_LA,IND,LA,00-0038997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,24.0,0.0,0.0,0,0,0,0,4.0,6.4
2025,4,2025_04_IND_LA,IND,LA,00-0039890,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,96.0,0.0,1.0,0,0,0,0,3.0,10.600000000000001
2025,4,2025_04_IND_LA,IND,LA,00-0040128,0.0,0.0,0.0,0.0,0.0,2,3.0,1.0,5.0,70.0,0.0,0.0,2,2,0,0,7.0,18.3
2025,4,2025_04_IND_LA,LA,IND,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
