season,week,game_id,posteam,defteam,player_id,pass_attempt,complete_pass,passing_yards,pass_touchdown,interception,rush_plays,rushing_yards,rush_touchdown,reception,receiving_yards,fumble_lost,rush_inside_10,rush_inside_20,target_inside_10,target_inside_20,total_touches,fantasy_points
2022,15,2022_15_TEN_LAC,LAC,TEN,00-0031763,0.0,0.0,0.0,0.0,0.0,1,-10.0,0.0,1.0,15.0,0.0,0,0,0,0,2.0,1.5
2022,15,2022_15_TEN_LAC,LAC,TEN,00-0033536,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,67.0,0.0,0,0,0,0,4.0,10.7
2022,15,2022_15_TEN_LAC,LAC,TEN,00-0033699,0.0,0.0,0.0,0.0,0.0,12,58.0,1.0,2.0,12.0,0.0,1,4,0,0,14.0,15.0
2022,15,2022_15_TEN_LAC,LAC,TEN,00-0033895,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,42.0,0.0,0,0,0,0,4.0,8.2
2022,15,2022_15_TEN_LAC,LAC,TEN,00-0035329,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,35.0,0.0,0,0,0,0,3.0,6.5
2022,15,2022_15_TEN_LAC,LAC,TEN,00-0036355,45.0,28.0,445.0,0.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0,0,0,1,46.0,14.0
2022,15,2022_15_TEN_LAC,LAC,TEN,00-0036370,0.0,0.0,0.0,0.0,0.0,10,24.0,1.0,1.0,7.0,0.0,4,4,0,0,11.0,10.1
2022,15,2022_15_TEN_LAC,LAC,TEN,00-0036988,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,49.0,0.0,0,0,0,0,5.0,9.9
2022,15,2022_15_TEN_LAC,TEN,LAC,0,0.0,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0,0,0,0,52.0,0.0
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0029701,26.0,15.0,246.0,0.0,1.0,3,1.0,1.0,0.0,0.0,0.0,1,1,2,3,29.0,13.94
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0030431,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,12.0,0.0,0,0,1,1,2.0,3.2
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0032128,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,19.0,0.0,0,0,0,0,3.0,4.9
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0032392,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,33.0,0.0,0,0,0,0,2.0,5.300000000000001
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0032764,0.0,0.0,0.0,0.0,0.0,21,104.0,1.0,4.0,59.0,0.0,2,3,1,1,25.0,26.299999999999997
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0036182,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0036652,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1.0,1.1
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0037617,0.0,0.0,0.0,0.0,0.0,1,8.0,0.0,2.0,7.0,0.0,0,0,0,0,3.0,3.5
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0037809,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,4.0,54.0,0.0,0,0,0,0,5.0,10.0
2022,15,2022_15_TEN_LAC,TEN,LAC,00-0038128,4.0,3.0,27.0,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,1.8800000000000001
2022,16,2022_16_ATL_BAL,0,0,0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9.0,0.0
2022,16,2022_16_ATL_BAL,ATL,BAL,0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,1.0,0,0,1,1,49.0,-2.0
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0030578,0.0,0.0,0.0,0.0,0.0,8,17.0,0.0,1.0,14.0,0.0,0,3,0,0,9.0,4.1000000000000005
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0031585,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0031868,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,15.0,0.0,0,0,0,0,1.0,2.5
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0033455,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,10.0,0.0,0,0,0,0,2.0,3.0
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0035208,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,18.0,0.0,0,0,0,1,4.0,5.8
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0035572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,0.0,0,0,0,0,1.0,1.8
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0036950,0.0,0.0,0.0,0.0,0.0,3,16.0,0.0,2.0,14.0,0.0,0,0,1,1,5.0,5.0
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0037238,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,96.0,1.0,0,0,1,1,7.0,14.600000000000001
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0037263,0.0,0.0,0.0,0.0,0.0,18,74.0,0.0,4.0,43.0,0.0,3,4,0,0,22.0,15.7
2022,16,2022_16_ATL_BAL,ATL,BAL,00-0038122,35.0,22.0,309.0,0.0,0.0,4,8.0,0.0,0.0,0.0,1.0,1,2,3,5,39.0,11.16
2022,16,2022_16_ATL_BAL,BAL,ATL,0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0,0,1,1,30.0,0.0
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0026189,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,10.0,0.0,0,0,0,0,1.0,2.0
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0031325,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,40.0,0.0,0,0,0,0,1.0,5.0
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0032775,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0,0,1,1,1.0,1.6
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0034184,0.0,0.0,0.0,0.0,0.0,11,99.0,0.0,0.0,0.0,0.0,1,1,0,0,11.0,9.9
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0034753,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,45.0,0.0,0,0,1,1,3.0,7.5
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0034975,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,0.0,0,0,0,0,1.0,1.4
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0035249,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,6.0,0.0,0,0,0,1,1.0,1.6
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0035993,17.0,9.0,233.0,1.0,0.0,12,26.0,0.0,0.0,0.0,0.0,3,6,5,6,29.0,15.92
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0036158,0.0,0.0,0.0,0.0,0.0,12,59.0,0.0,0.0,0.0,0.0,1,3,1,1,12.0,5.9
2022,16,2022_16_ATL_BAL,BAL,ATL,00-0037838,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,0.0,0,0,1,1,1.0,1.4
2022,16,2022_16_BUF_CHI,0,0,0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.0,0.0
2022,16,2022_16_BUF_CHI,BUF,CHI,0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0,1.0,0,0,0,0,46.0,-2.0
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0029000,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,9.0,0.0,0,0,0,0,1.0,1.9
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0031588,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,26.0,0.0,0,0,0,0,2.0,4.6
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0033466,0.0,0.0,0.0,0.0,0.0,1,6.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.6000000000000001
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0034367,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,1.0,9.0,0.0,0,0,0,1,2.0,2.1
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0034857,28.0,15.0,344.0,2.0,2.0,6,41.0,1.0,0.0,0.0,1.0,1,1,1,7,34.0,25.86
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0035250,0.0,0.0,0.0,0.0,0.0,12,106.0,1.0,2.0,19.0,0.0,1,2,0,0,14.0,20.5
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0035689,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,38.0,0.0,0,0,0,2,3.0,6.800000000000001
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0036187,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,12.0,0.0,0,0,0,0,1.0,2.2
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0036196,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,45.0,1.0,0,0,0,3,3.0,5.5
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0037248,0.0,0.0,0.0,0.0,0.0,11,99.0,1.0,1.0,9.0,0.0,0,3,0,0,12.0,17.8
2022,16,2022_16_BUF_CHI,BUF,CHI,00-0037261,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0,0,1,1,1.0,1.5
2022,16,2022_16_BUF_CHI,CHI,BUF,0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,2.0,0,0,0,0,49.0,-4.0
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0030108,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,0,0,0,1,1.0,1.2
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0033958,5.0,3.0,75.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.0,1.0
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0034297,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,34.0,0.0,0,0,0,0,2.0,5.4
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0034860,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,11.0,0.0,0,0,1,1,2.0,3.1
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0035685,0.0,0.0,0.0,0.0,0.0,16,62.0,0.0,4.0,22.0,1.0,0,3,0,1,20.0,10.4
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0036290,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,27.0,0.0,0,0,0,0,5.0,7.7
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0036906,0.0,0.0,0.0,0.0,0.0,6,7.0,0.0,2.0,-4.0,0.0,0,0,0,2,8.0,2.3
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0036945,25.0,15.0,186.0,1.0,0.0,7,11.0,0.0,0.0,0.0,0.0,1,2,1,5,32.0,12.540000000000001
2022,16,2022_16_BUF_CHI,CHI,BUF,00-0037745,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,52.0,0.0,0,0,0,0,2.0,7.2
2022,16,2022_16_CIN_NE,0,0,0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13.0,0.0
2022,16,2022_16_CIN_NE,CIN,NE,0,0.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,0.0,1.0,0,0,2,3,75.0,-2.0
2022,16,2022_16_CIN_NE,CIN,NE,00-0033009,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,21.0,0.0,0,0,0,1,3.0,5.1
2022,16,2022_16_CIN_NE,CIN,NE,00-0033526,0.0,0.0,0.0,0.0,0.0,5,3.0,0.0,3.0,19.0,0.0,1,2,0,0,8.0,5.2
2022,16,2022_16_CIN_NE,CIN,NE,00-0033897,0.0,0.0,0.0,0.0,0.0,16,65.0,0.0,7.0,43.0,0.0,0,1,1,2,23.0,17.8
2022,16,2022_16_CIN_NE,CIN,NE,00-0035341,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,45.0,0.0,0,0,1,1,3.0,7.5
2022,16,2022_16_CIN_NE,CIN,NE,00-0035771,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,35.0,0.0,0,0,0,0,6.0,9.5
2022,16,2022_16_CIN_NE,CIN,NE,00-0036194,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,5.0,0.0,0,0,0,0,2.0,2.5
2022,16,2022_16_CIN_NE,CIN,NE,00-0036410,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,128.0,0.0,0,0,2,3,8.0,20.8
2022,16,2022_16_CIN_NE,CIN,NE,00-0036442,54.0,40.0,493.0,3.0,2.0,4,5.0,0.0,0.0,0.0,1.0,0,0,6,12,58.0,26.22
2022,16,2022_16_CIN_NE,CIN,NE,00-0036900,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,77.0,1.0,0,0,0,2,8.0,13.7
2022,16,2022_16_CIN_NE,NE,CIN,0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,2.0,0,0,0,0,56.0,-4.0
2022,16,2022_16_CIN_NE,NE,CIN,00-0033307,0.0,0.0,0.0,0.0,0.0,1,29.0,0.0,6.0,100.0,0.0,0,0,1,1,7.0,18.9
2022,16,2022_16_CIN_NE,NE,CIN,00-0033858,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,21.0,0.0,0,0,0,0,3.0,5.1
2022,16,2022_16_CIN_NE,NE,CIN,00-0034960,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,83.0,0.0,0,0,1,1,6.0,14.3
2022,16,2022_16_CIN_NE,NE,CIN,00-0036875,0.0,0.0,0.0,0.0,0.0,13,30.0,0.0,2.0,3.0,1.0,5,6,0,0,15.0,3.3
2022,16,2022_16_CIN_NE,NE,CIN,00-0036972,38.0,21.0,457.0,2.0,0.0,1,-1.0,0.0,0.0,0.0,0.0,0,0,2,2,39.0,26.18
2022,16,2022_16_CIN_NE,NE,CIN,00-0037253,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,15.0,0.0,0,0,0,0,1.0,2.5
2022,16,2022_16_CIN_NE,NE,CIN,00-0037286,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.30000000000000004
2022,16,2022_16_CIN_NE,NE,CIN,00-0038098,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,10.0,0.0,0,0,0,0,2.0,3.0
2022,16,2022_16_CIN_NE,NE,CIN,00-0038104,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,0.0,0,0,0,0,1.0,1.8
2022,16,2022_16_DEN_LA,0,0,0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,0.0
2022,16,2022_16_DEN_LA,DEN,LA,0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60.0,0.0
2022,16,2022_16_DEN_LA,DEN,LA,00-0029263,33.0,15.0,369.0,1.0,3.0,2,17.0,0.0,0.0,0.0,0.0,0,0,0,2,35.0,14.459999999999997
2022,16,2022_16_DEN_LA,DEN,LA,00-0030513,0.0,0.0,0.0,0.0,0.0,9,34.0,0.0,1.0,6.0,0.0,1,1,0,0,10.0,5.0
2022,16,2022_16_DEN_LA,DEN,LA,00-0033951,0.0,0.0,0.0,0.0,0.0,4,22.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0,2.2
2022,16,2022_16_DEN_LA,DEN,LA,00-0034348,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,64.0,0.0,0,0,0,0,5.0,11.4
2022,16,2022_16_DEN_LA,DEN,LA,00-0034681,0.0,0.0,0.0,0.0,0.0,6,31.0,0.0,2.0,22.0,0.0,0,0,0,0,8.0,7.300000000000001
2022,16,2022_16_DEN_LA,DEN,LA,00-0034955,8.0,4.0,86.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8.0,1.44
2022,16,2022_16_DEN_LA,DEN,LA,00-0036247,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,11.0,0.0,0,0,0,0,1.0,2.1
2022,16,2022_16_DEN_LA,DEN,LA,00-0036407,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,117.0,0.0,0,0,0,1,6.0,17.700000000000003
2022,16,2022_16_DEN_LA,DEN,LA,00-0037252,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,39.0,0.0,0,0,0,1,4.0,7.9
2022,16,2022_16_DEN_LA,DEN,LA,00-0037387,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2022,16,2022_16_DEN_LA,LA,DEN,0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,46.0,0.0
2022,16,2022_16_DEN_LA,LA,DEN,00-0031806,0.0,0.0,0.0,0.0,0.0,2,19.0,0.0,1.0,2.0,0.0,0,0,0,0,3.0,3.1
2022,16,2022_16_DEN_LA,LA,DEN,00-0033110,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,94.0,0.0,0,0,2,4,9.0,18.4
2022,16,2022_16_DEN_LA,LA,DEN,00-0034646,0.0,0.0,0.0,0.0,0.0,2,3.0,0.0,3.0,12.0,0.0,0,0,0,1,5.0,4.5
2022,16,2022_16_DEN_LA,LA,DEN,00-0034855,28.0,24.0,251.0,2.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0,0,3,7,30.0,18.24
2022,16,2022_16_DEN_LA,LA,DEN,00-0035939,0.0,0.0,0.0,0.0,0.0,1,-2.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,-0.2
2022,16,2022_16_DEN_LA,LA,DEN,00-0036414,0.0,0.0,0.0,0.0,0.0,23,118.0,3.0,2.0,29.0,0.0,4,8,0,0,25.0,34.7
2022,16,2022_16_DEN_LA,LA,DEN,00-0036415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,19.0,0.0,0,0,1,2,3.0,4.9
2022,16,2022_16_DEN_LA,LA,DEN,00-0036424,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,57.0,0.0,0,0,0,0,3.0,8.7
2022,16,2022_16_DEN_LA,LA,DEN,00-0036849,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,14.0,0.0,0,0,0,0,2.0,3.4000000000000004
2022,16,2022_16_DEN_LA,LA,DEN,00-0037840,0.0,0.0,0.0,0.0,0.0,6,18.0,0.0,1.0,3.0,0.0,0,0,0,0,7.0,3.1
2022,16,2022_16_DET_CAR,0,0,0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0,0,0,0,9.0,0.0
2022,16,2022_16_DET_CAR,CAR,DET,0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,46.0,0.0
2022,16,2022_16_DET_CAR,CAR,DET,00-0033925,0.0,0.0,0.0,0.0,0.0,21,165.0,1.0,0.0,0.0,0.0,2,4,0,0,21.0,22.5
2022,16,2022_16_DET_CAR,CAR,DET,00-0034365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,12.0,0.0,0,0,0,0,1.0,2.2
2022,16,2022_16_DET_CAR,CAR,DET,00-0034827,0.0,0.0,0.0,0.0,0.0,1,8.0,0.0,5.0,83.0,0.0,0,0,1,2,6.0,14.100000000000001
2022,16,2022_16_DET_CAR,CAR,DET,00-0034869,22.0,15.0,293.0,1.0,0.0,6,19.0,1.0,0.0,0.0,0.0,1,2,2,3,28.0,23.62
2022,16,2022_16_DET_CAR,CAR,DET,00-0036268,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,53.0,0.0,0,0,0,0,3.0,8.3
2022,16,2022_16_DET_CAR,CAR,DET,00-0036555,0.0,0.0,0.0,0.0,0.0,12,125.0,0.0,0.0,0.0,0.0,0,1,0,0,12.0,12.5
2022,16,2022_16_DET_CAR,CAR,DET,00-0036572,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,17.0,0.0,0,0,0,0,1.0,2.7
2022,16,2022_16_DET_CAR,CAR,DET,00-0036955,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,55.0,0.0,0,0,0,0,2.0,7.5
2022,16,2022_16_DET_CAR,CAR,DET,00-0037005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,18.0,0.0,0,0,1,1,2.0,3.8
2022,16,2022_16_DET_CAR,CAR,DET,00-0037429,0.0,0.0,0.0,0.0,0.0,3,3.0,1.0,1.0,12.0,0.0,1,1,0,0,4.0,8.5
2022,16,2022_16_DET_CAR,DET,CAR,0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,2.0,0,0,0,0,63.0,-4.0
2022,16,2022_16_DET_CAR,DET,CAR,00-0032464,0.0,0.0,0.0,0.0,0.0,1,8.0,0.0,1.0,56.0,0.0,0,1,0,0,2.0,7.4
2022,16,2022_16_DET_CAR,DET,CAR,00-0033106,44.0,25.0,439.0,3.0,0.0,3,15.0,0.0,0.0,0.0,1.0,1,2,5,14,47.0,29.06
2022,16,2022_16_DET_CAR,DET,CAR,00-0033943,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,31.0,0.0,0,0,1,1,2.0,5.1
2022,16,2022_16_DET_CAR,DET,CAR,00-0033948,0.0,0.0,0.0,0.0,0.0,7,11.0,0.0,2.0,3.0,0.0,1,3,1,1,9.0,3.4000000000000004
2022,16,2022_16_DET_CAR,DET,CAR,00-0034440,0.0,0.0,0.0,0.0,0.0,2,-1.0,0.0,0.0,0.0,0.0,1,1,0,1,2.0,-0.1
2022,16,2022_16_DET_CAR,DET,CAR,00-0034777,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,108.0,0.0,0,0,0,0,4.0,14.8
2022,16,2022_16_DET_CAR,DET,CAR,00-0036275,0.0,0.0,0.0,0.0,0.0,4,12.0,0.0,1.0,13.0,0.0,0,1,0,2,5.0,3.5
2022,16,2022_16_DET_CAR,DET,CAR,00-0036534,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,26.0,0.0,0,0,3,3,5.0,7.6
2022,16,2022_16_DET_CAR,DET,CAR,00-0036754,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,11.0,0.0,0,0,0,0,1.0,2.1
2022,16,2022_16_DET_CAR,DET,CAR,00-0036963,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,7.0,76.0,0.0,0,1,0,6,8.0,14.600000000000001
2022,16,2022_16_DET_CAR,DET,CAR,00-0037240,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
2022,16,2022_16_DET_CAR,DET,CAR,00-0037282,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,31.0,0.0,0,0,0,0,2.0,5.1
2022,16,2022_16_GB_MIA,0,0,0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0,13.0,0.0
2022,16,2022_16_GB_MIA,GB,MIA,0,0.0,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,0.0,0,0,1,1,59.0,0.0
2022,16,2022_16_GB_MIA,GB,MIA,00-0023459,40.0,24.0,428.0,1.0,1.0,7,18.0,0.0,0.0,0.0,0.0,0,1,7,12,47.0,20.92
2022,16,2022_16_GB_MIA,GB,MIA,00-0024243,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,32.0,0.0,0,0,1,1,2.0,5.2
2022,16,2022_16_GB_MIA,GB,MIA,00-0028002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0,0,0,1,1.0,1.5
2022,16,2022_16_GB_MIA,GB,MIA,00-0033293,0.0,0.0,0.0,0.0,0.0,6,25.0,0.0,2.0,9.0,0.0,1,2,0,1,8.0,5.4
2022,16,2022_16_GB_MIA,GB,MIA,00-0033757,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,13.0,0.0,0,0,0,1,1.0,2.3
2022,16,2022_16_GB_MIA,GB,MIA,00-0034521,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,61.0,0.0,0,0,3,3,5.0,11.100000000000001
2022,16,2022_16_GB_MIA,GB,MIA,00-0034726,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0
2022,16,2022_16_GB_MIA,GB,MIA,00-0035973,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,17.0,0.0,0,0,0,0,1.0,2.7
2022,16,2022_16_GB_MIA,GB,MIA,00-0036265,0.0,0.0,0.0,0.0,0.0,11,36.0,1.0,2.0,12.0,0.0,4,5,0,0,13.0,12.8
2022,16,2022_16_GB_MIA,GB,MIA,00-0036332,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,4.0,0.0,0,0,0,0,1.0,1.4
2022,16,2022_16_GB_MIA,GB,MIA,00-0037816,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,36.0,0.0,0,0,0,1,3.0,6.6
2022,16,2022_16_GB_MIA,GB,MIA,00-0038124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,49.0,0.0,0,0,2,3,6.0,10.9
2022,16,2022_16_GB_MIA,MIA,GB,0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,2.0,0,0,1,2,45.0,-4.0
2022,16,2022_16_GB_MIA,MIA,GB,00-0031687,0.0,0.0,0.0,0.0,0.0,8,45.0,0.0,2.0,4.0,1.0,0,0,0,1,10.0,4.9
2022,16,2022_16_GB_MIA,MIA,GB,00-0033040,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,103.0,0.0,0,0,0,0,4.0,14.3
2022,16,2022_16_GB_MIA,MIA,GB,00-0034115,0.0,0.0,0.0,0.0,0.0,9,37.0,1.0,1.0,3.0,0.0,2,2,0,0,10.0,11.0
2022,16,2022_16_GB_MIA,MIA,GB,00-0034487,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,25.0,0.0,0,0,0,0,2.0,4.5
2022,16,2022_16_GB_MIA,MIA,GB,00-0034798,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,8.0,0.0,0,0,0,0,1.0,1.8
2022,16,2022_16_GB_MIA,MIA,GB,00-0034829,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,24.0,0.0,0,0,0,0,1.0,3.4000000000000004
2022,16,2022_16_GB_MIA,MIA,GB,00-0035125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0
