season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2023,WAS,LB,MLB,57,ACT,Cody Barton,Cody,Barton,1996-11-13,74,237,Utah,00-0035672,3926229,577dfac0-3f0b-45ee-afff-c851c6aebb1e,31920,13733,50727,BartCo00,21025,6065,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v3ojguugbtvrcwweqg8n",MLB,18,REG,A01,Cody,BAR763281,47871,32004241-5276-3281-9024-f13315a94333,2019,2019,SEA,88
2023,LV,DL,DT,90,ACT,Jerry Tillery,Jerry,Tillery,1996-10-08,78,295,Notre Dame,00-0035674,3863182,9da6119d-b135-4b90-9f9d-7d08ab00b15d,31860,13757,49949,TillJe00,20967,6129,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wacmikdak7zlgknkqzgc",INTERIOR_LINE,18,REG,A01,Jerry,TIL189606,47811,32005449-4c18-9606-c437-604f05433c81,2019,2019,LAC,28
2023,PHI,WR,WR,11,INA,A.J. Brown,Arthur,Brown,1997-06-30,73,226,Mississippi,00-0035676,4047646,a9e580f2-1fbe-46fb-887c-c84089b507e4,31883,13432,48327,BrowAJ00,21042,5859,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a014sgzctarbvhwb35lw",NA,19,WC,A01,A.J.,BRO413223,47834,32004252-4f41-3223-e4c5-1e30dffa87f8,2019,2019,TEN,51
2023,SEA,DL,DE,55,ACT,Dre'Mont Jones,Dre'Mont,Jones,1997-01-05,75,281,Ohio State,00-0035678,3915525,92c8bc67-756d-4e3c-981c-3df010e15e2d,31903,13451,28075,JoneDr00,20842,5865,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtymiyxibjaktdm0h9by",EDGE,18,REG,A01,Dre'Mont,JON263738,47854,32004a4f-4e26-3738-301d-a05e4abae41c,2019,2019,DEN,71
2023,BUF,OL,G,66,ACT,Connor McGovern,Connor,McGovern,1997-11-03,77,308,Penn State,00-0035679,NA,NA,NA,NA,NA,NA,NA,NA,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yuvxli02qkutjlvspi5t",G,20,DIV,A01,Connor,MCG417420,47873,32004d43-4741-7420-d3a4-ecbbf78bc788,2019,2019,DAL,90
2023,NYJ,LB,ILB,56,ACT,Quincy Williams,Quincy,Williams,1996-08-28,71,226,Murray State,00-0035680,3110565,8227621d-ad2e-4dea-aef5-64d4f154adb2,31930,13982,49779,WillQu01,21109,6214,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etjg5n0txqfr3pbqvm7l",MLB,18,REG,A01,Quincy,WIL470092,47881,32005749-4c47-0092-50a9-30e26cc391c8,2019,2019,JAX,98
2023,KC,DB,FS,21,ACT,Mike Edwards,Mike,Edwards,1996-05-18,70,200,Kentucky,00-0035681,3155647,b2da84c5-e51c-47d8-bccc-888f8caaa8ad,31931,13789,51282,EdwaMi01,20748,5959,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k5l7jno75nuytmc2t4mz",SAFETY,22,SB,A01,Mike,EDW337482,47882,32004544-5733-7482-6117-be7ecaabc884,2019,2019,TB,99
2023,NYG,DL,NT,97,ACT,Dexter Lawrence,Dexter,Lawrence,1997-11-12,76,342,Clemson,00-0035683,4035483,31bd7a4c-8eaf-4ea3-871c-b44420c804f8,31849,13568,25991,LawrDe03,20852,5847,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mq1gfsw7gfz3jithkivb",INTERIOR_LINE,18,REG,A01,Dexter,LAW288048,47800,32004c41-5728-8048-d62b-e09e0d1d71d6,2019,2019,NYG,17
2023,DET,RB,RB,5,ACT,David Montgomery,David,Montgomery,1997-06-07,71,222,Iowa State,00-0035685,4035538,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,31905,13556,45719,MontDa01,20882,5892,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grd20lxzonco9jyg3ful",RB,21,CON,A01,David,MON487374,47856,32004d4f-4e48-7374-a044-7fb197b6b501,2019,2019,CHI,73
2023,HOU,OL,C,63,ACT,Michael Deiter,Michael,Deiter,1996-09-03,78,310,Wisconsin,00-0035686,NA,NA,NA,NA,NA,NA,NA,NA,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mmecrwq3ao45jhyanjpo",C,20,DIV,A01,Michael,DEI137530,47861,32004445-4913-7530-3932-9da3d6c8f088,2019,2019,MIA,78
2023,NYG,LB,MLB,58,ACT,Bobby Okereke,Robert,Okereke,1996-07-29,73,234,Stanford,00-0035687,3117253,6c338c70-42d9-4d35-bf87-04fe7e2f690a,31921,13782,50954,OkerBo00,20897,5944,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igvvbovmngctf1lfpz1t",MLB,18,REG,A01,Bobby,OKE400459,47872,32004f4b-4540-0459-e914-d34827147fed,2019,2019,IND,89
2023,LAC,OL,T,79,ACT,Trey Pipkins,Trey,Pipkins,1996-09-05,78,307,Sioux Falls,00-0035688,NA,NA,NA,NA,NA,NA,NA,NA,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v6tmtde91k7rtcl6liau",T,18,REG,A01,Trey,PIP579461,47874,32005049-5057-9461-c1e8-051341a4a8d1,2019,2019,LAC,91
2023,BUF,TE,TE,88,ACT,Dawson Knox,Dawson,Knox,1996-11-14,76,254,Mississippi,00-0035689,3930086,5fb525c5-4e70-4ede-8c49-94ad0cf66b7d,31928,13466,35883,KnoxDa00,20850,5906,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/objioqafpfrffs0ublne",TE,20,DIV,A01,Dawson,KNO490795,47879,32004b4e-4f49-0795-942a-0c363ee9b439,2019,2019,BUF,96
2023,SF,DL,DE,94,RES,Clelin Ferrell,Clelin,Ferrell,1997-05-17,76,265,Clemson,00-0035692,3728258,108759bf-8c78-41c6-a409-b87c63985c21,31836,13649,25955,FerrCl00,20757,5842,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p7fkyjvfednqcdtasj8j",NA,22,SB,R01,Clelin,FER558663,47787,32004645-5255-8663-cd04-9e42913c7a38,2019,2019,OAK,4
2023,NO,DB,SS,24,ACT,Johnathan Abram,Johnathan,Abram,1996-10-25,72,205,Mississippi State,00-0035693,3728305,26b6ac3e-facf-48eb-ae5b-afd30b2544b2,31859,13546,34646,AbraJo01,20731,5860,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjuae3e0jjecobjkqlol",SAFETY,18,REG,A01,Johnathan,ABR159741,47810,32004142-5215-9741-f276-aebd8758d3ad,2019,2019,OAK,27
2023,BAL,DB,CB,28,RES,Trayvon Mullen,Trayvon,Mullen,1997-09-20,74,200,Clemson,00-0035695,4035458,c5e92aff-ce1e-4ce0-b838-6149f8ce875f,31872,13572,41968,MullTr00,20887,5853,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pz4urpkczjgrqpgtysaw",NA,21,CON,R05,Trayvon,MUL380585,47823,32004d55-4c38-0585-7ea5-54b5f4d9dbd8,2019,2019,OAK,40
2023,LA,DB,CB,26,ACT,Duke Shelley,YaQuis,Shelley,1996-10-08,69,183,Kansas State,00-0035696,3916126,a7450b47-b784-490b-8edd-b5502f16366f,32037,13986,49569,ShelDu00,21122,6289,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/letgesciawn8lmzowf3t",NA,19,WC,A01,Duke,SHE331331,47988,32005348-4533-1331-6e69-c0997c803284,2019,2019,CHI,205
2023,CIN,LB,OLB,57,ACT,Germaine Pratt,Germaine,Pratt,1996-05-21,75,245,North Carolina State,00-0035697,3116724,ac012bab-43f3-4e8c-9cf4-0fb20ffa55a2,31904,13436,29407,PratGe00,20915,5894,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c0yaxsve1em1erely9uu",MLB,18,REG,A01,Germaine,PRA635713,47855,32005052-4163-5713-12ab-3117ec02a181,2019,2019,CIN,72
2023,DAL,OL,T,71,ACT,Chuma Edoga,Chuma,Edoga,1997-05-25,76,308,Southern California,00-0035698,NA,NA,NA,NA,NA,NA,NA,NA,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yiyv6d66ipf6xhmvhrrp",NA,19,WC,A01,Chuma,EDO337482,47875,32004544-4f33-7482-f251-ab502d650176,2019,2019,NYJ,92
2023,TB,DB,CB,35,ACT,Jamel Dean,Jamel,Dean,1996-10-15,73,206,Auburn,00-0035699,3873935,278a0811-98b8-42d2-96e9-160b7f364ae0,31926,13483,34918,DeanJa00,21064,5946,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s0k1zs9nyl2cqsjwf5cs",CB,20,DIV,A01,Jamel,DEA114360,47877,32004445-4111-4360-a36f-715884a085df,2019,2019,TB,94
2023,LV,RB,RB,8,INA,Josh Jacobs,Joshua,Jacobs,1998-02-11,70,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sagoqkubeaz5yht01ow7",NA,18,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019,OAK,24
2023,MIN,OL,G,66,ACT,Dalton Risner,Dalton,Risner,1995-07-13,77,312,Kansas State,00-0035702,NA,NA,NA,NA,NA,NA,NA,NA,4,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eoq3rmcid2utuq23ixzl",G,18,REG,A01,Dalton,RIS447993,47824,32005249-5344-7993-8f0d-2bff7b149b04,2019,2019,DEN,41
2023,PIT,WR,WR,13,ACT,Miles Boykin,Miles,Boykin,1996-10-12,76,220,Notre Dame,00-0035703,3932423,d1ed6f8c-1611-4695-8b48-5adce0de50dd,31925,13553,48209,BoykMi00,21037,5965,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/khsjozu6q2xl8j6iq69x",WR,19,WC,A01,Miles,BOY619498,47876,3200424f-5961-9498-9292-97cd0e3c0ce9,2019,2019,BAL,93
2023,SEA,QB,QB,2,ACT,Drew Lock,Drew,Lock,1996-11-10,76,228,Missouri,00-0035704,3924327,94325301-e0ad-4a9f-a0e5-ffec0f529be3,31874,13736,39517,LockDr00,20859,5854,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ca13jf9qaaosixobsdb0",NA,18,REG,A01,Drew,LOC374482,47825,32004c4f-4337-4482-904c-a47f8df1d41b,2019,2019,DEN,42
2023,ARI,DB,FS,34,ACT,Jalen Thompson,Jalen,Thompson,1998-07-18,71,190,Washington State,00-0035705,4043089,56992f39-70e7-4b6a-86da-0a4776504e7a,32623,14330,49116,ThomJa04,21635,6711,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gseiyzvnzilqqtipslw6",SAFETY,18,REG,A01,Jalen,THO580436,49410,32005448-4f58-0436-7201-bda0fa091308,2019,2019,ARI,132
2023,TB,LB,ILB,45,ACT,Devin White,Devin,White,1998-02-17,72,237,Louisiana State,00-0035707,4035434,37849d01-7d7e-4a35-8840-e17cacd73d85,31837,13611,43089,WhitDe02,20981,6119,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ij9zjdbpfblemnsuhwhl",MLB,20,DIV,A01,Devin,WHI399982,47788,32005748-4939-9982-dafe-8aace4ba0d48,2019,2019,TB,5
2023,NYG,LB,OLB,53,DEV,Oshane Ximines,Oshane,Ximines,1996-12-07,76,250,Old Dominion,00-0035708,3123233,9898a791-ba28-4a68-beee-ad12f61af7db,31927,13891,48538,XimiOs00,21000,6132,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/prrxhzpeo2lyxq2cddak",NA,12,REG,P07,Oshane,XIM308281,47878,32005849-4d30-8281-ff5a-2f0f08abb7f2,2019,2019,NYG,95
2023,NYG,QB,QB,8,RES,Daniel Jones,Daniel,Jones,1997-05-27,77,220,Duke,00-0035710,3917792,0042266b-cb28-4012-bfd2-06650badad97,31838,13491,39395,JoneDa05,20841,5870,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrhniboizqpxtdyz6gez",NA,18,REG,R01,Daniel,JON165462,47789,32004a4f-4e16-5462-39a4-3b4fa743c66f,2019,2019,NYG,6
2023,CAR,LB,OLB,0,ACT,Brian Burns,Brian,Burns,1998-04-23,77,250,Florida State,00-0035713,4035631,dbf199a9-542e-4279-8764-3341b9f80910,31848,13439,44522,BurnBr00,21052,5862,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pigkreclt8lczii5r2on",EDGE,18,REG,A01,Brian,BUR435186,47799,32004255-5243-5186-1599-e217b39cecc8,2019,2019,CAR,16
2023,WAS,RB,RB,38,ACT,Derrick Gore,Derrick,Gore,1994-12-13,69,212,Louisiana-Monroe,00-0035715,3925346,21b65d27-e517-4301-8a08-584f73226de8,32630,14334,32342,NA,21634,6753,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wk7zy3ceecze3ly0mj7c",RB,18,REG,A01,Derrick,GOR411061,49476,3200474f-5241-1061-64e1-ca027ffd3188,2019,2019,NA,NA
2023,SF,DL,DE,97,ACT,Nick Bosa,Nicholas,Bosa,1997-10-23,76,266,Ohio State,00-0035717,4040605,987c5e68-21d5-4bcb-a5f3-2e09cc512374,31834,13421,42741,BosaNi00,20713,5816,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pzdj8ys2wqjc92hafziy",EDGE,22,SB,A01,Nick,BOS073285,47785,3200424f-5307-3285-8013-e0658c01933d,2019,2019,SF,2
2023,NYJ,DL,NT,95,ACT,Quinnen Williams,Quinnen,Williams,1997-12-21,75,303,Alabama,00-0035718,4040982,b8e0fa49-1122-4e97-9fe2-d90f6b7cb444,31835,13584,44216,WillQu00,20989,6118,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ftjeq2xr9mvck8mfkute",INTERIOR_LINE,18,REG,A01,Quinnen,WIL132672,47786,32005749-4c13-2672-b05d-48fefa792d12,2019,2019,NYJ,3
2023,SF,WR,WR,19,ACT,Deebo Samuel,Tyshun,Samuel,1996-01-15,72,214,South Carolina,00-0035719,3126486,628a6a0a-4fde-4024-8d7c-28674953d5af,31868,13429,48274,SamuDe00,20932,5872,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ciwaktyqewczcquks4wy",WR,22,SB,A01,Deebo,SAM636097,47819,32005341-4d63-6097-eab1-34810e00be67,2019,2019,SF,36
2023,PHI,DL,DT,66,CUT,Olive Sagapolu,Olive,Sagapolu,1997-02-16,74,331,Wisconsin,00-0035720,NA,NA,NA,NA,NA,NA,NA,NA,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ddxb6fxbq570ufp0wq8u",NA,1,REG,W03,Olive,SAG034607,49482,32005341-4703-4607-2785-8e6e16175667,2019,2019,NA,NA
2023,LV,RB,FB,45,ACT,Jakob Johnson,Jakob,Johnson,1994-12-15,75,255,Tennessee,00-0035726,3115349,12b701c8-7f40-4437-aeef-782fd1d25f2e,31826,13931,32565,JohnJa12,21100,6202,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wkfev7wnnwphmdemhysa",FB,18,REG,A01,Jakob,JOH321813,47749,32004a4f-4832-1813-4b9e-cb552f1d2888,2019,2019,NA,NA
2023,MIN,QB,QB,4,CUT,Jordan Ta'amu,Jordan,Ta'amu,1997-12-10,75,221,Mississippi,00-0035735,4242418,c14f8faa-62db-4fb2-a7b1-d9b5998ce604,32642,13629,60453,NA,21612,6730,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygqbbs2dtzidaezfdfy7",NA,1,REG,W03,Jordan,TAA426541,49544,32005441-4142-6541-5d91-bae3170aa28d,2019,2019,NA,NA
2023,PHI,OL,T,64,DEV,Brett Toth,Brett,Toth,1996-09-01,78,291,Army,00-0035743,NA,NA,NA,NA,NA,NA,NA,NA,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pedwqtzfzcx4wkbwgb3z",NA,19,WC,P07,Brett,TOT169395,47097,3200544f-5416-9395-9e76-e35c46db51e2,2019,2019,NA,NA
2023,LV,LS,LS,50,ACT,Jacob Bobenmoyer,Jacob,Bobenmoyer,1997-05-28,74,235,Northern Colorado,00-0035757,NA,NA,NA,NA,NA,NA,NA,NA,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdqzq0b4knmfkv8dtzjx",NA,18,REG,A01,Jacob,BOB341461,51272,3200424f-4234-1461-1eea-1473fa99a1aa,2020,2020,NA,NA
2023,NYJ,RB,RB,38,DEV,Jacques Patrick,Jacques,Patrick,1997-01-07,74,234,Florida State,00-0035760,3693033,e2f3af7f-dd17-44f2-a000-d487a29f0f03,32669,13964,NA,NA,20906,6108,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7akgryuyuxz7wok2qcf",NA,18,REG,P01,Jacques,PAT244949,50963,32005041-5424-4949-c158-2b4e6545b5e3,2020,2020,NA,NA
2023,NO,DL,DT,97,RES,Malcolm Roach,Malcolm,Roach,1998-06-09,75,290,Texas,00-0035763,4039064,bb01a04e-0d54-4fc6-98c8-2b8614d07afe,33118,14726,50191,RoacMa01,21899,7018,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fcduktfjoebmwuqvqcjo",NA,18,REG,R01,Malcolm,ROA281802,52665,3200524f-4128-1802-95c9-837e5bfc0b74,2020,2020,NA,NA
2023,TEN,OL,G,72,ACT,Calvin Throckmorton,Calvin,Throckmorton,1996-08-16,77,318,Oregon,00-0035764,NA,NA,NA,NA,NA,NA,NA,NA,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hvtcblozrh2ladhtz7js",NA,18,REG,A01,Calvin,THR420915,52666,32005448-5242-0915-5394-37402191af19,2020,2020,NA,NA
2023,BAL,TE,TE,81,DEV,Scotty Washington,Scotty,Washington,1997-07-26,77,225,Wake Forest,00-0035769,NA,NA,NA,NA,NA,NA,NA,NA,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a4nbs1gq4slgxil9kqb6",NA,21,CON,P01,Scotty,WAS724960,52671,32005741-5372-4960-d4f7-3f65bd7381a7,2020,2020,NA,NA
2023,CIN,TE,TE,84,ACT,Mitchell Wilcox,Mitchell,Wilcox,1996-11-07,76,245,South Florida,00-0035771,3923392,b2d98b60-b4b3-4610-81d2-2154c723fdbb,33171,14634,47234,NA,21800,6894,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxh2vsypwniukuheewu0",TE,18,REG,A01,Mitchell,WIL034935,52673,32005749-4c03-4935-e05f-c421e1f6a8d9,2020,2020,NA,NA
2023,KC,WR,WR,89,CUT,Juwan Green,Juwan,Green,1998-07-01,72,187,"Albany, N.Y.",00-0035782,NA,NA,NA,NA,NA,NA,NA,NA,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vhm9dtzksefwaxw8ccl7",NA,1,REG,W03,Juwan,GRE298226,52684,32004752-4529-8226-220b-918735379931,2020,2020,NA,NA
2023,LV,DB,CB,37,INA,Tyler Hall,Tyler,Hall,1998-10-31,70,190,Wyoming,00-0035783,4048718,74761bca-f09c-4a06-8dd4-5f3cf2a2b897,33058,14999,43958,HallTy01,22190,7188,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c5hdiolqliqbysozlvor",NA,18,REG,A01,Tyler,HAL551581,52685,32004841-4c55-1581-805c-c60c18836e1f,2020,2020,NA,NA
2023,CHI,TE,TE,46,CUT,Jared Pinkney,Jared,Pinkney,1997-08-21,76,255,Vanderbilt,00-0035787,3915772,3d2f2c64-3d4e-461b-a3e7-677f74e6c5f8,33064,14632,47214,NA,21676,6834,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlrnmh2xxbrsapemjlgh",NA,1,REG,W03,Jared,PIN630259,52689,32005049-4e63-0259-69b3-c5896132dc03,2020,2020,NA,NA
2023,NYG,LB,ILB,48,CUT,Ray Wilborn,Ray,Wilborn,1997-04-01,76,224,Ball State,00-0035790,4361650,91584998-260d-4d2e-a154-e4b6f7886ff0,33067,15001,77573,NA,22187,7185,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w9rkplch2g3kj3fmquwm",NA,1,REG,W03,Ray,WIL001413,52692,32005749-4c00-1413-6b8a-1fa2f3d93770,2020,2020,NA,NA
2023,PIT,DB,CB,42,ACT,James Pierre,James,Pierre,1996-09-16,74,185,Florida Atlantic,00-0035795,4259252,6e0bbdc7-fa74-41d2-b3de-4eaa8e670f87,32939,14439,60649,PierJa01,22068,7419,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t1xlkgtwk0m3s89kfvek",SLOT_CB,19,WC,A01,James,PIE568615,52697,32005049-4556-8615-e463-2015c1729e2f,2020,2020,NA,NA
2023,DEN,LB,ILB,50,RES,Jonas Griffith,Jonas,Griffith,1997-01-27,76,250,Indiana State,00-0035804,3908558,5180ecc5-bbd9-42b6-b227-c5efdb53cf80,33197,15013,35858,NA,22401,7421,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkzdbvnh9tn7d95ggurv",NA,18,REG,R01,Jonas,GRI439579,52706,32004752-4943-9579-7b0e-1758c2b3271a,2020,2020,NA,NA
2023,NE,RB,RB,39,INA,Jamycal Hasty,Jamycal,Hasty,1996-09-12,68,205,Baylor,00-0035806,3928925,c6c50d09-f14f-41c2-9eb3-87514f0121f6,33199,14392,25582,HastJa02,21765,6996,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cny5zdqbqkimr4ypua1x",NA,18,REG,A01,Jamycal,HAS766320,52708,32004841-5376-6320-3668-fe378d3d0a54,2020,2020,NA,NA
2023,BUF,DB,FS,36,CUT,Jared Mayden,Jared,Mayden,1998-06-24,72,205,Alabama,00-0035808,4040975,cec656f2-7a0b-4993-9489-7a0cef088c0f,33201,14780,43058,MaydJa01,22103,7027,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/irl6be9rabzybfki5fps",NA,1,REG,W03,Jared,MAY289049,52710,32004d41-5928-9049-dc85-306cbb28b23a,2020,2020,NA,NA
2023,NO,DL,DE,57,DEV,Niko Lalos,Nikolas,Lalos,1997-06-25,77,270,Dartmouth,00-0035816,4030955,b03240e5-759e-4e09-aa70-8fabe877f322,33051,15006,106295,LaloNi00,22367,7381,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oj5kpko4j2cdgpgd9ucz",NA,18,REG,P01,Niko,LAL564972,52718,32004c41-4c56-4972-5dee-b77fae3f6868,2020,2020,NA,NA
2023,NE,P,P,39,CUT,Corliss Waitman,Corliss,Waitman,1995-07-21,74,210,South Alabama,00-0035821,3125280,32b2d6f6-a636-4d73-927c-361c1aa809f5,32942,15012,NA,NA,22218,7215,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ea6wzrgfmy5uejola5oh",NA,5,REG,P06,Corliss,WAI672660,52723,32005741-4967-2660-f329-c5f5b1000c8c,2020,2020,NA,NA
2023,LV,DL,DT,60,CUT,Doug Costin,Douglas,Costin,1997-10-05,74,295,"Miami, O.",00-0035822,4038987,cc5a9d21-10cd-4966-ad17-44edb238834d,33122,14951,44473,CostDo00,22285,7289,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/inalxvsxaye8jkf4ocrr",NA,1,REG,W03,Doug,COS761365,52724,3200434f-5376-1365-27a6-5670f821bb1d,2020,2020,NA,NA
2023,MIN,TE,TE,82,RET,Ben Ellefson,Ben,Ellefson,1996-09-01,75,250,North Dakota State,00-0035823,3930900,ca393469-d587-4bf7-905d-838e960de851,33124,14864,27766,ElleBe00,22284,7288,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/obeiese68connhihpmln",NA,18,REG,R02,Ben,ELL037269,52725,3200454c-4c03-7269-3d84-7d77ef928fa1,2020,2020,NA,NA
2023,DEN,WR,WR,37,CUT,Josh Hammond,Josh,Hammond,1998-07-24,72,194,Florida,00-0035826,NA,NA,NA,NA,NA,NA,NA,NA,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o2dsxwygen2iqfheouio",NA,1,REG,W03,Josh,HAM541398,52728,32004841-4d54-1398-3b59-97eea93c1191,2020,2020,NA,NA
2023,JAX,LS,LS,46,ACT,Ross Matiscik,Ross,Matiscik,1996-09-13,72,235,Baylor,00-0035827,NA,NA,NA,NA,NA,NA,NA,NA,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z3zbd2qtimi29jkqdenk",NA,18,REG,A01,Ross,MAT311216,52729,32004d41-5431-1216-15da-218deca7223e,2020,2020,NA,NA
2023,LAC,OL,T,75,ACT,Austen Pleasants,Austen,Pleasants,1997-08-22,79,312,Ohio,00-0035829,NA,NA,NA,NA,NA,NA,NA,NA,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iujctae4bettoljd90zn",G,18,REG,A01,Austen,PLE683631,52731,3200504c-4568-3631-c357-40b3f228b41d,2020,2020,NA,NA
2023,NO,RB,RB,26,DEV,James Robinson,James,Robinson,1998-08-09,69,220,Illinois State,00-0035831,4052042,5fc196a1-2015-49c7-85b2-1adbd2c33cf5,33138,14660,22425,RobiJa00,21970,6955,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljncffeh5fst4r98izx3",NA,18,REG,P07,James,ROB521367,52733,3200524f-4252-1367-7b21-7f5516b913bf,2020,2020,NA,NA
2023,LA,P,P,1,CUT,Brandon Wright,Brandon,Wright,1997-02-08,70,182,Georgia State,00-0035833,NA,61980614-1609-4b68-b11f-05aa30fefb89,33149,14954,NA,NA,22292,7296,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yxyh6qdht0aoyns8abib",NA,3,REG,P01,Brandon,WRI116406,52735,32005752-4911-6406-49fa-f1b22d3d5c4c,2020,2020,NA,NA
2023,DET,DL,DT,94,ACT,Benito Jones,Benito,Jones,1997-11-27,73,329,Mississippi,00-0035841,4035299,e9746156-842c-475e-806d-4bcb26032e3b,33239,14715,44035,JoneBe03,21868,6999,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g2wfbtdqtccgf99yecj9",INTERIOR_LINE,21,CON,A01,Benito,JON078068,52743,32004a4f-4e07-8068-1dcd-55aeb628d977,2020,2020,NA,NA
2023,NO,WR,WR,33,CUT,Kirk Merritt,Kirk,Merritt,1997-01-05,73,210,Arkansas State,00-0035844,3915145,521f597a-0709-4cc4-afab-72d93eccb5fc,33242,14861,35096,MerrKi00,22339,7351,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lrixuukk1wxvulscykqs",NA,4,REG,P01,Kirk,MER588036,52746,32004d45-5258-8036-bea5-f05d64af123f,2020,2020,NA,NA
2023,BUF,DL,DE,96,DEV,Kameron Cline,Kameron,Cline,1998-02-19,76,270,South Dakota,00-0035850,4041572,8f36321c-c317-40ce-ae09-fca8694083b4,33212,15021,28668,NA,22278,7281,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfq5xwrf9j4dweppmthi",NA,20,DIV,P01,Kameron,CLI440207,52752,3200434c-4944-0207-e4b4-2ea3ce1a78e9,2020,2020,NA,NA
2023,ARI,OL,T,61,INA,Carter O'Donnell,Carter,O'Donnell,1998-12-23,77,315,"Alberta, Can.",00-0035853,NA,NA,NA,NA,NA,NA,NA,NA,3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/siw9xgokep6t5evmwmch",NA,18,REG,A01,Carter,ODO534448,52755,32004f44-4f53-4448-5a2b-c46b1d4f5d92,2020,2020,NA,NA
